,node,ids
861,https://www.thehindu.com/business/markets/rupee-declines-by-8-paise-on-rebound-in-crude-oil-greenback/article67248057.ece,861
862,https://www.thehindu.com/business/markets/rupee-falls-12-paise-to-8268-against-us-dollar-in-early-trade/article67233897.ece,862
863,https://www.thehindu.com/business/markets/rupee-falls-16-paise-to-settle-at-8279-against-us-dollar/article67255357.ece,863
864,https://www.thehindu.com/business/markets/rupee-recovers-6-paise-to-settle-at-8274-against-us-dollar/article67251574.ece,864
865,https://www.thehindu.com/business/markets/rupee-rises-2-paise-to-8261-against-us-dollar/article67247335.ece,865
866,https://www.thehindu.com/business/markets/rupee-rises-7-paise-to-8273-against-us-dollar-in-early-trade/article67250867.ece,866
867,https://www.thehindu.com/business/markets/rupee-snaps-three-day-rally-to-settle-13-paise-lower-at-8269-against-us-dollar/article67234743.ece,867
868,https://www.thehindu.com/business/markets/sensex-declines-by-365-points-on-selling-in-financials-it-shares-amid-rate-hike-concerns/article67234734.ece,868
869,https://www.thehindu.com/business/markets/sensex-falls-256-points-due-to-selling-in-banking-fmcg-shares-on-fo-expiry/article67255376.ece,869
870,https://www.thehindu.com/business/markets/sensex-jumps-322-points-in-early-trade/article67250857.ece,870
871,https://www.thehindu.com/business/markets/sensex-nifty-eke-out-marginal-gains-in-early-trade/article67254526.ece,871
872,https://www.thehindu.com/business/markets/sensex-nifty-pare-early-gains-to-end-on-flat-note/article67251622.ece,872
873,https://www.thehindu.com/business/markets/sensex-updates-on-august-28-2023/article67243703.ece,873
874,https://www.thehindu.com/business/markets/stock-exchanges-slap-fines-on-ioc-ongc-gail-for-failure-to-meet-listing-regulations/article67241180.ece,874
875,https://www.thehindu.com/business/markets/stock-markets-close-higher-for-2nd-day-power-metal-shares-lead-gains/article67248047.ece,875
876,https://www.thehindu.com/children/a-fight-for-freedom/article67118422.ece,876
877,https://www.thehindu.com/children/a-hibernating-mentor/article67160987.ece,877
878,https://www.thehindu.com/children/a-replacement-for-rohan/article67192865.ece,878
879,https://www.thehindu.com/children/brave-new-world/article67090085.ece,879
880,https://www.thehindu.com/children/hit-the-sweet-spot/article67162364.ece,880
881,https://www.thehindu.com/children/marcopolo-brings-tv-signals-direct-to-home/article67187277.ece,881
882,https://www.thehindu.com/children/no-room-to-move/article67164651.ece,882
883,https://www.thehindu.com/children/of-history-and-heritage/article67116496.ece,883
884,https://www.thehindu.com/children/ross-reveals-role-of-mosquitoes-in-malaria/article67171858.ece,884
885,https://www.thehindu.com/children/spellbound-in-class/article67219057.ece,885
886,https://www.thehindu.com/children/the-dwarf-planet-that-demoted-pluto/article67105041.ece,886
887,https://www.thehindu.com/children/the-mystery-behind-supernova-sn-1181/article67130528.ece,887
888,https://www.thehindu.com/children/the-wormy-witch/article67081677.ece,888
889,https://www.thehindu.com/children/who-invented-the-ice-cream-cone/article67079284.ece,889
890,https://www.thehindu.com/profile/author/Cheryl-Rao-2921/,890
891,https://www.thehindu.com/profile/author/Deepa-Subramanyam-19907/,891
892,https://www.thehindu.com/profile/author/Ganesh-AS-273/,892
893,https://www.thehindu.com/profile/author/Jagadeesh-Kanna-8548/,893
894,https://www.thehindu.com/profile/author/Nimi-Kurian-424/,894
895,https://www.thehindu.com/profile/author/Peeyush-Sekhsaria-8155/,895
896,https://www.thehindu.com/profile/author/Radhika-D--Shyam-13778/,896
897,https://www.thehindu.com/profile/author/SUNILA-GUPTE-8677/,897
898,https://www.thehindu.com/profile/author/Vidya-Nesarikar-7172/,898
899,https://www.thehindu.com/tag/480-447-428/,899
900,https://www.thehindu.com/aboutus,900
901,https://www.thehindu.com/contacts,901
902,https://www.thehindu.com/coupons/acer-deals-offers,902
903,https://www.thehindu.com/coupons/adidas-deals-offers,903
904,https://www.thehindu.com/coupons/ajio-deals-offers,904
905,https://www.thehindu.com/coupons/all-stores,905
906,https://www.thehindu.com/coupons/amazon-deal-offers,906
907,https://www.thehindu.com/coupons/basicslife-deals-offers,907
908,https://www.thehindu.com/coupons/bigrock-deals-offers,908
909,https://www.thehindu.com/coupons/boat-deals-offers?utm_source=homepage&utm_medium=mainbanner&utm_campaign=boat,909
910,https://www.thehindu.com/coupons/contact-us,910
911,https://www.thehindu.com/coupons/cookies,911
912,https://www.thehindu.com/coupons/croma-deals-offers,912
913,https://www.thehindu.com/coupons/damensch-deals-offers,913
914,https://www.thehindu.com/coupons/dell-deals-offers,914
915,https://www.thehindu.com/coupons/emirates-deals-offers,915
916,https://www.thehindu.com/coupons/fernsnpetals-deals-offers?utm_source=homepage&utm_medium=mainbanner&utm_campaign=fernsnpetals,916
917,https://www.thehindu.com/coupons/flipkart-deal-offers,917
918,https://www.thehindu.com/coupons/healthkart-deals-offers,918
919,https://www.thehindu.com/coupons/igp-deals-offers,919
920,https://www.thehindu.com/coupons/justherbs-deals-offers,920
921,https://www.thehindu.com/coupons/kiehls-deals-offers,921
922,https://www.thehindu.com/coupons/mamaearth-deals-offers,922
923,https://www.thehindu.com/coupons/marksandspencer-deals-offers,923
924,https://www.thehindu.com/coupons/myglamm-deals-offers,924
925,https://www.thehindu.com/coupons/myglamm-deals-offers?utm_source=homepage&utm_medium=mainbanner&utm_campaign=myglamm,925
926,https://www.thehindu.com/coupons/myntra-deals-offers,926
927,https://www.thehindu.com/coupons/noise-deals-offers?utm_source=homepage&utm_medium=mainbanner&utm_campaign=noise,927
928,https://www.thehindu.com/coupons/norton-deal-offers,928
929,https://www.thehindu.com/coupons/nykaa-deals-offers,929
930,https://www.thehindu.com/coupons/privacy-policy,930
931,https://www.thehindu.com/coupons/samsung-deal-offers,931
932,https://www.thehindu.com/coupons/terms-of-use,932
933,https://www.thehindu.com/coupons/themomsco-deal-offers,933
934,https://www.thehindu.com/coupons/uber-deals-offers,934
935,https://www.thehindu.com/coupons/vijaysales-deals-offers,935
936,https://www.thehindu.com/coupons/wedding-season,936
937,https://www.thehindu.com/coupons/wellbeingnutrition-deals-offers,937
938,https://www.thehindu.com/coupons/wildcraft-deal-offers?utm_source=homepage&utm_medium=main_banner&utm_campaign=wildcraft,938
939,https://www.thehindu.com/coupons/woodland-deals-offers?utm_source=homepage&utm_medium=mainbanner&utm_campaign=woodland,939
940,https://www.thehindu.com/coupons/zanducare-deals-offers,940
941,https://www.thehindu.com/thread/,941
942,https://www.thehindu.com/data/are-poor-quality-courses-in-the-uk-impacting-indian-students/article67208274.ece,942
943,https://www.thehindu.com/data/data-claims-of-peace-in-jammu-and-kashmir-amid-continuing-terror-related-deaths/article67187315.ece,943
944,https://www.thehindu.com/data/data-dispute-over-unacademy-tutor-karan-sangwan-remark-is-much-ado-about-nothing/article67246203.ece,944
945,https://www.thehindu.com/data/data-india-tops-ai-projects-in-github/article67214270.ece,945
946,https://www.thehindu.com/data/data-indian-judicial-data-hides-more-than-it-reveals-in-bail-cases/article67198313.ece,946
947,https://www.thehindu.com/data/data-irrigation-in-focus-as-india-moves-towards-driest-ever-august/article67229901.ece,947
948,https://www.thehindu.com/data/data-measuring-indias-relative-progress-in-the-past-76-years/article67202157.ece,948
949,https://www.thehindu.com/data/data-the-cost-of-meals-rose-by-65-percent-in-five-years-but-wages-by-just-37-percent/article67251257.ece,949
950,https://www.thehindu.com/data/data-the-problems-with-the-prime-ministers-economic-claims/article67249426.ece,950
951,https://www.thehindu.com/data/data-the-superpower-of-ott-platforms/article67233905.ece,951
952,https://www.thehindu.com/data/data-tomato-inflation-accelerated-to-200-in-july-tamil-nadu-andhra-and-karnataka-most-hit/article67202421.ece,952
953,https://www.thehindu.com/data/the-week-in-5-charts-chandrayaan-3-lands-on-the-moon-brics-expands-group-and-more/article67233803.ece,953
954,https://www.thehindu.com/data/the-week-in-5-charts-deadly-rains-in-himachal-pradesh-sc-tackles-gender-stereotyping-india-retail-inflation-surges/article67205965.ece,954
955,https://www.thehindu.com/data/watch-data-point-how-tough-is-it-to-land-chandrayaan-3s-vikram-lander-on-the-moon/article67218624.ece,955
956,https://www.thehindu.com/podcast/how-turkeys-economic-and-political-trajectory-compares-to-india-data-point-podcast/article66997358.ece,956
957,https://www.thehindu.com/podcast/supreme-courts-ruling-on-divorce-does-not-empower-women-hc-lawyer-geeta-ramaseshan-data-point-podcast/article66907987.ece,957
958,https://www.thehindu.com/podcast/vital-signs-ep-1-does-neet-favour-wealthy-urban-and-cbse-board-students/article67183446.ece,958
959,https://www.thehindu.com/podcast/vital-signs-ep-2-is-medical-education-tailored-to-fill-the-shortage-of-specialists-in-rural-india/article67209296.ece,959
960,https://www.thehindu.com/podcast/vital-signs-ep-3-does-neets-curriculum-serve-only-as-entry-filter-or-does-it-offer-more/article67234780.ece,960
961,https://www.thehindu.com/profile/author/Hashika-Sharma--19886/,961
962,https://www.thehindu.com/profile/author/Jasmin--Nihalani-15087/,962
963,https://www.thehindu.com/profile/author/Krithika--Ganapathy-19922/,963
964,https://www.thehindu.com/profile/author/Nisha-Vernekar-14229/,964
965,https://www.thehindu.com/profile/author/Rebecca-Rose-Varghese-15572/,965
966,https://www.thehindu.com/profile/author/Samiran--Sengupta-20270/,966
967,https://www.thehindu.com/profile/author/Sonikka-Loganathan-16363/,967
968,https://www.thehindu.com/profile/author/Soumyadeep--Biswas--20269/,968
969,https://www.thehindu.com/profile/author/The-Hindu-Data-Team-4334/,969
970,https://www.thehindu.com/profile/author/Vignesh-Radhakrishnan-2149/,970
971,https://www.thehindu.com/profile/contributor/Brij-Kothari-6854/,971
972,https://www.thehindu.com/education/careers/,972
973,https://www.thehindu.com/education/colleges/,973
974,https://www.thehindu.com/education/colleges/hc-seeks-centre-ugcs-detailed-replies-on-plea-against-delhi-university-admission-in-law-course-through-clat/article67251324.ece,974
975,https://www.thehindu.com/education/mass-communication-students-from-174-universities-to-participate-in-second-gmc-workshops/article67238315.ece,975
976,https://www.thehindu.com/education/news-from-the-world-of-education-august-30-2023/article67251323.ece,976
977,https://www.thehindu.com/education/schools/,977
978,https://www.thehindu.com/incoming/a-new-book-describes-how-rishi-valley-school-sprung-from-a-rocky-parcel-of-land-in-andhra-pradesh/article67209470.ece,978
979,https://www.thehindu.com/news/cities/Coimbatore/part-time-special-teachers-of-coimbatore-district-demand-permanency/article67245338.ece,979
980,https://www.thehindu.com/news/cities/Madurai/tamil-nadu-has-a-good-educational-system-says-jnu-vice-chancellor/article67245049.ece,980
981,https://www.thehindu.com/news/cities/chennai/alladi-ramakrishnan-centenary-conference-in-december/article67250968.ece,981
982,https://www.thehindu.com/news/cities/kolkata/sensitisation-more-important-in-dealing-with-ragging-teachers/article67244559.ece,982
983,https://www.thehindu.com/news/national/andhra-pradesh/andhra-pradesh-education-dept-issues-orders-restricting-use-of-mobile-phones-by-teachers-inside-classrooms/article67245623.ece,983
984,https://www.thehindu.com/news/national/karnataka/faculty-members-oppose-guidelines-for-internal-assessment-for-ug-students/article67223879.ece,984
985,https://www.thehindu.com/news/national/kerala/non-formal-sanskrit-education-at-nit-calicut/article67244854.ece,985
986,https://www.thehindu.com/news/national/other-states/22-colleges-in-meghalaya-boycott-classes-over-nep-2020/article67248491.ece,986
987,https://www.thehindu.com/opinion/op-ed/india-needs-comprehensive-sexuality-education/article67244513.ece,987
988,https://www.thehindu.com/profile/author/Bishwanath-Ghosh-229/,988
989,https://www.thehindu.com/profile/author/Jayanth-R--16324/,989
990,https://www.thehindu.com/profile/author/Rajulapudi-Srinivas-411/,990
991,https://www.thehindu.com/profile/author/T-S--Subramanian-13645/,991
992,https://www.thehindu.com/profile/author/Vikram-Vincent-17006/,992
993,https://www.thehindu.com/entertainment/art/,993
994,https://www.thehindu.com/entertainment/dance/,994
995,https://www.thehindu.com/entertainment/movies/allu-arjun-offers-a-glimpse-of-pushpa-2-on-instagrams-official-account/article67250972.ece,995
996,https://www.thehindu.com/entertainment/movies/director-shiva-nirvana-discusses-vijay-deverakonda-and-samantha-ruth-prabhus-telugu-movie-kushi/article67247862.ece,996
997,https://www.thehindu.com/entertainment/movies/jawan-trailer-shah-rukh-khan-looks-deadly-in-atlees-vigilante-epic/article67244314.ece,997
998,https://www.thehindu.com/entertainment/movies/jimmy-shergills-netflix-series-choona-gets-premiere-date/article67259215.ece,998
999,https://www.thehindu.com/entertainment/movies/killers-of-the-flower-moon-the-killer-maestro-and-more-to-be-screened-at-67th-bfi-london-film-festival/article67255590.ece,999
1000,https://www.thehindu.com/entertainment/movies/kushi-telugu-movie-review-vijay-deverakonda-samanthas-film-directed-by-shiva-nirvana-is-a-feel-good-entertainer/article67259157.ece,1000
1001,https://www.thehindu.com/entertainment/movies/selena-gomez-deletes-only-murders-instagram-post-after-being-accused-of-breaking-sag-aftra-strike-rules/article67255253.ece,1001
1002,https://www.thehindu.com/entertainment/movies/telugu-cinema-is-in-need-of-blockbusters-can-kushi-skanda-and-salaar-change-the-tide/article67251038.ece,1002
1003,https://www.thehindu.com/entertainment/movies/the-exorcist-believer-gets-a-new-release-date-because-of-taylor-swifts-film/article67259100.ece,1003
1004,https://www.thehindu.com/entertainment/movies/the-killer-teaser-trailer-david-fincher-sends-michael-fassbender-on-a-bloody-odyssey/article67251219.ece,1004
1005,https://www.thehindu.com/entertainment/movies/the-wheel-of-time-season-2-review-rosamund-pikes-fantasy-epic-grinds-exceedingly-slowly-and-not-particularly-well/article67256199.ece,1005
1006,https://www.thehindu.com/entertainment/movies/trailer-of-avinash-tiwarys-investigative-thriller-series-kaala-out/article67258999.ece,1006
1007,https://www.thehindu.com/entertainment/movies/venice-film-festival-adam-driver-calls-out-netflix-amazon-for-not-meeting-actors-strike-demands/article67255871.ece,1007
1008,https://www.thehindu.com/entertainment/movies/venice-film-festival-adam-drivers-ferrari-gets-six-minute-standing-ovation/article67259336.ece,1008
1009,https://www.thehindu.com/entertainment/movies/venice-film-festival-lucy-director-luc-besson-returns-to-showbiz-after-being-cleared-of-rape-charges/article67259181.ece,1009
1010,https://www.thehindu.com/entertainment/movies/vijays-son-jason-sanjay-to-make-directorial-debut/article67244250.ece,1010
1011,https://www.thehindu.com/entertainment/music/,1011
1012,https://www.thehindu.com/entertainment/reviews/,1012
1013,https://www.thehindu.com/entertainment/theatre/,1013
1014,https://www.thehindu.com/entertainment/theatre/the-auroville-theatre-groups-new-play-takes-the-audience-through-the-pain-and-trauma-of-ww-ii/article67251177.ece,1014
1015,https://www.thehindu.com/incoming/animals-took-over-the-stage-as-dancers-explored-the-wildwood/article67251515.ece,1015
1016,https://www.thehindu.com/incoming/if-the-audience-dont-like-my-performance-i-am-crushed-says-dancer-actor-shobana/article67234446.ece,1016
1017,https://www.thehindu.com/profile/author/Anuj-Kumar-1237/,1017
1018,https://www.thehindu.com/profile/author/Bhuvanesh--Chandar-16589/,1018
1019,https://www.thehindu.com/profile/author/Girish-Shrivastava-4251/,1019
1020,https://www.thehindu.com/profile/author/Gopinath-Rajendran-18719/,1020
1021,https://www.thehindu.com/profile/author/Mini-Anthikad-Chhibber-623/,1021
1022,https://www.thehindu.com/profile/author/Rupa-Srikanth-1332/,1022
1023,https://www.thehindu.com/profile/author/Sangeetha-Devi-Dundoo-738/,1023
1024,https://www.thehindu.com/profile/author/Shilajit-Mitra-18742/,1024
1025,https://www.thehindu.com/society/column-exhausted-by-wokeness-new-shows-and-just-like-that-made-in-heaven/article67244510.ece,1025
1026,https://www.thehindu.com/entertainment/movies/arya-joins-the-cast-of-saindhav-first-look-out/article67251728.ece,1026
1027,https://www.thehindu.com/entertainment/movies/column-ragnarok-netflix-series-norse-mythology-pop-culture-staple-battle-of-gods-and-giants/article67244281.ece,1027
1028,https://www.thehindu.com/entertainment/movies/ferrari-teaser-michael-mann-directs-adam-driver-in-a-race-to-the-finish/article67252394.ece,1028
1029,https://www.thehindu.com/entertainment/movies/first-look-of-austin-butler-from-the-bikeriders-out/article67255196.ece,1029
1030,https://www.thehindu.com/entertainment/movies/netflix-renews-the-lincoln-lawyer-for-a-third-season/article67255084.ece,1030
1031,https://www.thehindu.com/entertainment/movies/saltburn-teaser-barry-keoghan-jacob-elordi-team-up-for-emerald-fennells-wicked-take-on-desires-and-privileges/article67254991.ece,1031
1032,https://www.thehindu.com/entertainment/movies/teaser-of-resul-pookuttys-directorial-debut-otta-out/article67255089.ece,1032
1033,https://www.thehindu.com/entertainment/movies/the-malayalam-film-industry-has-no-dearth-of-committees-but-concrete-action-is-missing/article67255415.ece,1033
1034,https://www.thehindu.com/entertainment/movies/trailer-of-the-book-of-clarence-starring-lakeith-stanfield-out/article67251555.ece,1034
1035,https://www.thehindu.com/entertainment/movies/trailer-of-the-continental-from-the-world-of-john-wick-out/article67255915.ece,1035
1036,https://www.thehindu.com/entertainment/movies/venice-film-festival-jury-chief-damien-chazelle-says-art-must-triumph-over-content-in-hollywood/article67254999.ece,1036
1037,https://www.thehindu.com/profile/author/S-R--Praveen-835/,1037
1038,https://www.thehindu.com/profile/author/Vivek-M-V--19195/,1038
1039,https://www.thehindu.com/entertainment/movies/eternally-confused-and-eager-for-love-review-refreshingly-funny-but-lacks-emotional-heft/article65240369.ece,1039
1040,https://www.thehindu.com/entertainment/movies/friday-night-plan-trailer-babil-khan-leads-this-coming-of-age-story/article67218798.ece,1040
1041,https://www.thehindu.com/entertainment/movies/kacchey-limbu-movie-review-radhika-madan-rajat-barmecha-star-in-a-fine-film-about-the-burden-of-dreams/article66870340.ece,1041
1042,https://www.thehindu.com/entertainment/movies/qala-movie-review-anvitaa-dutts-mother-daughter-tale-is-poignant-and-admirable/article66215167.ece,1042
1043,https://www.thehindu.com/entertainment/movies/the-railway-men-r-madhavan-kay-kay-menon-to-headline-yrf-series-on-bhopal-gas-tragedy/article37802070.ece,1043
1044,https://www.thehindu.com/features/cinema/fighting-the-evil-within/article2076598.ece,1044
1045,https://www.thehindu.com/tag/488-483-428/,1045
1046,https://www.thehindu.com/tag/489-483-428/,1046
1047,https://www.thehindu.com/tag/524-428/,1047
1048,https://www.thehindu.com/tag/596-428/,1048
1049,https://www.thehindu.com/books/books-authors/actor-deepti-naval-memoir-a-country-called-childhood-hindi-cinema-book-aleph-book-company/article65602457.ece,1049
1050,https://www.thehindu.com/entertainment/movies/kalki-koechlin-on-cinema-and-life/article18791448.ece,1050
1051,https://www.thehindu.com/entertainment/movies/20-years-of-gautham-menon-a-retrospective-on-his-movies-romance-and-everything-in-between/article33726984.ece,1051
1052,https://www.thehindu.com/tag/493-483-428/,1052
1053,https://www.thehindu.com/tag/566-562-428/,1053
1054,https://www.thehindu.com/entertainment/movies/actor-sarath-kumar-if-i-am-appreciated-for-doing-a-good-role-i-become-the-hero-of-that-film/article66935166.ece,1054
1055,https://www.thehindu.com/entertainment/movies/custody-movie-review-venkat-prabhus-tamil-telugu-film-starring-naga-chaitanya-and-arvind-swami-has-its-moments/article66842050.ece,1055
1056,https://www.thehindu.com/entertainment/movies/por-thozhil-movie-review-sarath-kumar-and-ashok-selvan-shoulder-a-brilliant-investigative-thriller/article66949059.ece,1056
1057,https://www.thehindu.com/entertainment/movies/vaanam-kottattum-movie-review-a-warm-family-drama-with-a-weak-revenge-parallel/article30762120.ece,1057
1058,https://www.thehindu.com/entertainment/movies/why-sarath-kumar-cant-stop-playing-cops-they-see-me-in-a-space-akin-to-denzel-washington/article67197316.ece,1058
1059,https://www.thehindu.com/features/cinema/Iraivi-A-few-good-women/article14382586.ece,1059
1060,https://www.thehindu.com/features/cinema/cinema-reviews/lingaa-drama-minus-the-punch/article6686154.ece,1060
1061,https://www.thehindu.com/entertainment/movies/rakshit-shetty-sapta-sagaradaache-ello-marks-a-new-beginning-in-my-acting-career/article67226206.ece,1061
1062,https://www.thehindu.com/entertainment/movies/toby-movie-review-raj-b-shettys-stylised-dark-revenge-saga-grapples-with-predictability/article67234928.ece,1062
1063,https://www.thehindu.com/entertainment/movies/watch-actor-rukmini-vasanth-saptha-sagaradaache-ello-is-a-film-crafted-with-love/article67023213.ece,1063
1064,https://www.thehindu.com/entertainment/movies/why-romance-as-a-genre-has-disappeared-from-kannada-cinema/article66921165.ece,1064
1065,https://www.thehindu.com/tag/490-483-428/,1065
1066,https://frontline.thehindu.com/arts-and-culture/cinema/man-behind-the-1970s-wave/article5189324.ece,1066
1067,https://frontline.thehindu.com/the-nation/education/controversy-should-teachers-share-their-political-opinions-with-students-sabyasachi-das-ashoka-university-karan-sangwan-unacademy/article67223267.ece,1067
1068,https://sportstar.thehindu.com/athletics/world-athletics-championships-2023-medal-winners-full-list-india-results-neeraj-chopra-arshad-nadeem-parun-chaudhary-budapest/article67244325.ece,1068
1069,https://www.thehindu.com/arts/Another-avatar/article16371793.ece,1069
1070,https://www.thehindu.com/entertainment/ar-rahman-i-asked-kamal-haasan-to-make-a-hollywood-film-just-for-the-heck-of-it/article67174966.ece,1070
1071,https://www.thehindu.com/entertainment/movies/eeswaran-movie-review-a-predictable-rural-subject-that-goes-nowhere/article33574757.ece,1071
1072,https://www.thehindu.com/entertainment/movies/kennedy-club-movie-review-theres-no-winner-in-this-kabaddi-outing/article29222626.ece,1072
1073,https://www.thehindu.com/entertainment/movies/mani-ratnam-interview-doing-pan-indian-films-is-not-a-trap-but-a-choice/article66777358.ece,1073
1074,https://www.thehindu.com/entertainment/movies/manoj-bharathiraja-turns-director-bharathiraja-to-play-important-role/article66657375.ece,1074
1075,https://www.thehindu.com/entertainment/movies/namma-veetu-pillai-review-sivakarthikeyan-bounces-back-with-this-engaging-family-drama/article29531627.ece,1075
1076,https://www.thehindu.com/entertainment/movies/shivarajkumar-interview-on-his-cameo-in-rajinikanths-jailer-and-letting-his-eyes-do-all-the-talking/article67222024.ece,1076
1077,https://www.thehindu.com/entertainment/movies/suseenthiran-talks-about-nenjil-thunivirundhal-sundeep-kishan-and-vikrams-rajapattai/article19981479.ece,1077
1078,https://www.thehindu.com/entertainment/movies/tamil-director-thamira-passes-away-due-to-covid-19/article34421434.ece,1078
1079,https://www.thehindu.com/entertainment/movies/vijay-sethupathis-50th-film-titled-maharaja/article67071950.ece,1079
1080,https://www.thehindu.com/entertainment/reviews/rocky-tamil-film-2021-review-vasanth-ravi-bharathiraja-arun-matheswaran/article38027415.ece,1080
1081,https://www.thehindu.com/entertainment/reviews/thiruchitrambalam-movie-review/article65782422.ece,1081
1082,https://www.thehindu.com/features/cinema/Kamal-Haasan-recalls-his-association-with-Ilaiyaraja/article56847768.ece,1082
1083,https://www.thehindu.com/features/cinema/cinema-reviews/ordinary-people/article5321495.ece,1083
1084,https://www.thehindu.com/news/national/article-35a-took-away-fundamental-rights-while-giving-special-rights-to-permanent-residents-of-jk-says-cji/article67244792.ece,1084
1085,https://www.thehindu.com/news/national/kerala/ace-cinematographer-nivas-passes-away/article33721388.ece,1085
1086,https://www.thehindu.com/news/national/tamil-nadu/opposing-trajectories-from-films-to-politics/article23042934.ece,1086
1087,https://www.thehindu.com/opinion/editorial/gold-winner-on-neeraj-chopra-and-his-golden-arm/article67244818.ece,1087
1088,https://www.thehindu.com/sport/athletics/neeraj-chopra-wins-indias-first-gold-at-world-championships-in-javelin/article67242612.ece,1088
1089,https://www.thehindubusinessline.com/markets/brokers-call-suzlon-buy/article67245281.ece,1089
1090,https://www.thehindu.com/food/a-matter-of-taste-the-world-in-a-glass/article67179152.ece,1090
1091,https://www.thehindu.com/food/dining/,1091
1092,https://www.thehindu.com/food/dining/bira-91s-taproom-opens-in-delhi-ncr-with-16-beers-and-hearty-burgers/article67254674.ece,1092
1093,https://www.thehindu.com/food/features/,1093
1094,https://www.thehindu.com/food/features/a-look-at-indian-gourmet-sauce-brands-launched-during-lockdown-years/article66856552.ece,1094
1095,https://www.thehindu.com/food/features/bengalurus-must-try-onam-sadhya-for-an-unforgettable-thiruvonam/article67220839.ece,1095
1096,https://www.thehindu.com/food/features/food-biryani-trail-chennai-madras-day-th/article67244102.ece,1096
1097,https://www.thehindu.com/food/features/how-to-prepare-serve-and-eat-a-traditional-onasadya/article67245508.ece,1097
1098,https://www.thehindu.com/food/features/how-to-serve-a-sadya-in-the-traditional-way-for-onam/article67223025.ece,1098
1099,https://www.thehindu.com/food/guides/,1099
1100,https://www.thehindu.com/food/recipes/,1100
1101,https://www.thehindu.com/food/recipes/creamy-and-sweet-payaru-payasam-recipe/article67244057.ece,1101
1102,https://www.thehindu.com/food/watch-how-to-serve-onam-sadya/article67243955.ece,1102
1103,https://www.thehindu.com/life-and-style/food/a-gourmet-food-trail-across-dubais-iconic-inventive-restaurants/article67089950.ece,1103
1104,https://www.thehindu.com/hindi/editorial/a-nuh-model-hindi-translation-on-haryana-and-the-determination-of-the-political-executive/article67250808.ece,1104
1105,https://www.thehindu.com/hindi/editorial/all-for-small-hindi-editorial-on-focus-on-the-small-enterprises/article67250802.ece,1105
1106,https://www.thehindu.com/hindi/editorial/backseat-driving-the-hindu-editorial-on-thai-civilian-governance-and-the-thai-militarys-hold-hindi/article67233778.ece,1106
1107,https://www.thehindu.com/hindi/editorial/driven-to-tears-the-hindu-hindi-editorial-on-the-governments-move-to-arrest-prices/article67233806.ece,1107
1108,https://www.thehindu.com/hindi/editorial/hindi-editorial-on-fifa-womens-world-cup-and-spains-maiden-win/article67221947.ece,1108
1109,https://www.thehindu.com/hindi/editorial/hindi-editorial-on-manipurs-elusive-peace/article67225974.ece,1109
1110,https://www.thehindu.com/hindi/editorial/hindi-editorial-on-the-casteist-attack-in-nanguneri-tamil-nadu/article67218497.ece,1110
1111,https://www.thehindu.com/hindi/editorial/hindi-editorial-on-the-chess-world-cup-magnus-carlsen-and-his-challengers/article67237764.ece,1111
1112,https://www.thehindu.com/hindi/editorial/hindi-editorial-on-the-larger-message-from-the-legislative-assembly-of-manipur-not-being-convened/article67221950.ece,1112
1113,https://www.thehindu.com/hindi/editorial/hindi-editorial-on-the-moon-over-the-moon/article67229860.ece,1113
1114,https://www.thehindu.com/hindi/editorial/hindi-editorial-on-the-new-congress-working-committee/article67218507.ece,1114
1115,https://www.thehindu.com/hindi/editorial/hindi-editorial-on-the-reserve-bank-of-indias-public-tech-platform-for-frictionless-credit/article67225967.ece,1115
1116,https://www.thehindu.com/hindi/editorial/in-the-name-of-god-the-hindu-editorial-on-how-dangerously-sectarian-pakistan-is-hindi-editorial/article67212327.ece,1116
1117,https://www.thehindu.com/hindi/editorial/the-hindu-editorial-in-hindi-on-china-and-its-neighbours/article67258679.ece,1117
1118,https://www.thehindu.com/hindi/editorial/the-hindu-editorial-in-hindi-on-government-and-legislature-functioning-in-manipur/article67254484.ece,1118
1119,https://www.thehindu.com/hindi/editorial/the-hindu-editorial-in-hindi-on-india-greece-bilateral-relationship/article67247260.ece,1119
1120,https://www.thehindu.com/hindi/editorial/the-hindu-editorial-in-hindi-on-karnataka-tamil-nadu-and-water-rights/article67254481.ece,1120
1121,https://www.thehindu.com/hindi/editorial/the-hindu-editorial-in-hindi-on-neeraj-chopra-securing-a-gold-in-the-world-athletics-championships/article67247262.ece,1121
1122,https://www.thehindu.com/hindi/editorial/the-hindu-editorial-in-hindi-on-the-asia-cup/article67258674.ece,1122
1123,https://www.thehindu.com/kannada/editorial/backseat-driving-the-hindu-editorial-on-thai-civilian-governance-and-the-thai-militarys-hold-kannada/article67233955.ece,1123
1124,https://www.thehindu.com/kannada/editorial/concrete-alliance-the-kannada-editorial-on-the-brics-grouping-and-its-expansion/article67237855.ece,1124
1125,https://www.thehindu.com/kannada/editorial/election-and-selection-the-hindu-kannada-editorial-on-the-new-congress-working-committee/article67218635.ece,1125
1126,https://www.thehindu.com/kannada/editorial/gold-winner-kannada-translation-on-neeraj-chopra-and-his-golden-arm/article67247317.ece,1126
1127,https://www.thehindu.com/kannada/editorial/in-the-name-of-god-the-hindu-editorial-on-how-dangerously-sectarian-pakistan-is-kannada-editorial/article67212335.ece,1127
